Filename,URL,Caption,Hashtags,Mentions
31.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/424668823_18007760150510892_2724940564701737895_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=UGXJdPMxMb8Q7kNvgG9nxl6&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYD9J-zTp-lcxQXegBycJJT6wjyoohDtL4jZQ94S-F7I3Q&oe=66637D9A&_nc_sid=49ed71,"Höher, schneller, weiter. Harder, better, faster, stronger ... Es ist so leicht, sich in diesem Strudel zu verlieren, im Geschwindigkeitsrausch und Selbsoptimierungswahn. Zumal in dieser viel zitierten schnelllebigen Welt. \nViele, die zwar wissen, dass ihr Nervensystem überlastet ist und etwas tun wollen, suchen dann den Shortcut zur Entspannung. Aber damit erwarten sie wieder, dass es schnell gehen soll. Viele haben vergessen, wie das geht, mal langsam zu machen. Mir fällt das auch nicht immer leicht … dabei ist es so wichtig. Für dein Nervensystem, für deinen Körper, für deine Seele 🙏\n\nEs überrascht daher auch nicht, dass Meditation vielen Menschen heute schwer fällt. Weil sie meistens kein Shortcut ist, sondern ein Prozess, der nicht von heute auf morgen abgeschlossen ist. Und weil das, was man findet, hört und versteht, wenn man still und langsam wird, nicht immer angenehm ist und auch nicht immer sofort klar und eindeutig zu entziffern. \nAber wenn du dich wirklich kennenlernen willst, dann führt kein Weg daran vorbei, still zu werden und zuzuhören. Und glaub mir: Es lohnt sich 🎉\n\nBist du bereit, das auszuprobieren? Traust du dich? Dann mach den Schritt und spring! 🤸‍♀️\nMein Deep Dive Meditation Kurs führt dich Schritt für Schritt in die Meditation ein und dich dabei unterstützen, dich besser kennenzulernen 🧘‍♂️🧘‍♀️\n\n👉 Den Kurs gibt’s noch heute mit 24% Rabatt. Nutze dafür den HAPPY2024 Code. Alle Infos und den Link zur Buchung findest du im Profil. Bei Fragen, schreib mir 💌\n\n#meditation #mindfulness #slowdown #balance #connection #selbstliebe #achtsamkeit #consciousliving⁠ #selbstfürsorge #stressmanagement #achtsamkeitimalltag #gelassenheit #healthyroutine #pausemachen\n#worklifebalance #meditationcoach #lifecoach #meditiereninberlin #meditierenlernen #meditationfüralle #meditationfüranfänger #onlinemeditation #meditationpersonaltrainer #personalmeditationtrainer #audiomeditation #geführtemeditation #guidedmeditation","meditierenlernen, lifecoach, gef, onlinemeditation, meditiereninberlin, meditationpersonaltrainer, selbstliebe, meditationcoach, pausemachen, guidedmeditation, consciousliving, personalmeditationtrainer, slowdown, achtsamkeitimalltag, connection, selbstf, gelassenheit, meditation, balance, audiomeditation, worklifebalance, meditationf, healthyroutine, stressmanagement, achtsamkeit, mindfulness",
32.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/424600050_18007616558510892_8652286461782416678_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WzkT4dv4wk4Q7kNvgFX7UDi&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYC74iO7GPtTTrHtV0DjCHk4NUs--zMS8sLSmL5b6xUk4Q&oe=66637484&_nc_sid=49ed71,"Pause machen, Ruhe finden und meditieren – immer und überall, wann und wo du willst, wenn dir danach ist, wenn und bevor du es brauchst 🧘🏼‍♀️ Wie klingt das?\nVielleicht ist das schon Teil deines Lebens, vielleicht wünschst du dir, dass es das bald wird. \nWenn du dafür noch Unterstützung in Form von Anleitung brauchst, dann kannst du z.B. auf Apps wie Insight Timer zurück greifen. Ich bin dort nun auch mit zwei Free Tracks vertreten. 🎉\n👉 Um sie dir anzuhören, klicke auf den Link in der Bio oder gehe direkt auf www.insighttimer.com/highonzenmeditation\n\n👉 Und wenn dir gefällt, was du da hörst und du mehr willst: Check mal meinen Deep Dive Meditation Kurs mit 7 Modulen. Den gibt’s noch heute und morgen (bis einschließlich 31.01.2024) mit 24% Rabatt. Nutze dafür den HAPPY2024 Code. Auch hierfür findest du den Link in der Bio 🧘‍♂️🧘‍♀️\n\nBei Fragen, melde dich gern! Und dann wünsche ich dir viel Freude mit deiner Meditation, beim Pausemachen und Durchatmen. Bis bald und alles Liebe ❤️\n\n⁣⁠#meditation #mindfulness #slowdown #balance #connection #selbstliebe #achtsamkeit #consciousliving⁠ #selbstfürsorge #stressmanagement #achtsamkeitimalltag #gelassenheit #healthyroutine #pausemachen\n#worklifebalance #meditationcoach #lifecoach #meditiereninberlin #meditierenlernen #meditationfüralle #meditationfüranfänger #onlinemeditation #meditationpersonaltrainer #personalmeditationtrainer #audiomeditation #geführtemeditation #guidedmeditation","meditierenlernen, lifecoach, gef, onlinemeditation, meditiereninberlin, meditationpersonaltrainer, selbstliebe, meditationcoach, pausemachen, guidedmeditation, consciousliving, personalmeditationtrainer, slowdown, achtsamkeitimalltag, connection, selbstf, gelassenheit, meditation, balance, audiomeditation, worklifebalance, meditationf, healthyroutine, stressmanagement, achtsamkeit, mindfulness",
33.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/422316568_339524998900889_7100851935477458632_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=anrmS2CwD20Q7kNvgFaYbZA&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYBon6PIFI6ofQyDNFxy_xlezcDH62Or8H4wj9Tqxnn2gg&oe=66637A17&_nc_sid=49ed71,"❤️ Take three minutes to connect with your beating heart today, and notice how  you lead, create, serve, and be with more grace, softness, and ease\n\nCopy and paste the link below for your free guided audio meditation!\n\nhttps://www.dropbox.com/scl/fi/vyyq5cpg2ajogcbtg5gv8/heartbeat-connection-audio-meditation.m4a?rlkey=agix1kcbof05pekmfdjdeh63g&dl=0\n\n#guidedmeditation #audiomeditation #freemeditation #meditate #workplacewellbeing #workplacewellness #wellnessforbusinessevents #nzbusinessevents","audiomeditation, workplacewellbeing, wellnessforbusinessevents, meditate, freemeditation, nzbusinessevents, workplacewellness, guidedmeditation",
34.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/422204759_18006816029510892_1552471708422638455_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GtNsDngkgd4Q7kNvgFN_DOZ&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYCiTMt7M8m4AmxVzpVH4Xf-H4dy2o-4kH6dHEyL1bJQsg&oe=6663601C&_nc_sid=49ed71,"🧘🏼‍♂️ Du wünschst dir eine angeleitete Pause in deinem herausfordernden Alltag?\n🧘🏼‍♀️ Du möchtest mit dem Meditieren anfangen, weisst aber nicht, wie und wo?\n🧘🏾 Du wünschst dir Inspiration für deine bestehende Meditationspraxis?\n🧘🏼‍♂️ Du wünschst dir eine Sparringspartnerin für deine bewusste Selfcare?\n🧘🏼‍♀️ Ein guter Vorsatz für das neue Jahr war, mit dem Meditieren anzufangen, aber bisher bist du noch nicht dazu gekommen?\n\nDann hab ich gute News für dich! Bis zum 31.01. bekommst du meinen Deep Dive Meditation Audiokurs mit 7 Modulen mit 24% Rabatt 🎁 \n👉 Gib bei der Buchung einfach den Code HAPPY2024 ein und freu dich auf einen abwechslungsreichen Kurs, den du in deinem Tempo machen kannst. Mit achtsamkeitsbasierten Meditationen, einer aktiven Schüttelmeditation, dem Body Scan ... \n🎁 Als Bonus gibt’s ein umfangreiches Workbook und zwei Videos mit Anleitungen, u.a. einer Pranayama-Übung, die dein Nervensystem beruhigt und dich aufs Meditieren einstimmt. \n\n👉 Den Link zur Buchung findest du im Profil.\nWenn du Fragen dazu hast, melde dich gern bei mir 💌\nIch wünsche dir jetzt schon viel Freude beim Explorieren und mit deiner Meditation!\n\n⁣⁠#meditation #mindfulness #slowdown #balance #nervensystemregulieren #selbstliebe #achtsamkeit #consciousliving⁠ #selbstfürsorge #stressmanagement #achtsamkeitimalltag #gelassenheit #healthyroutine #pausemachen\n#worklifebalance #meditationcoach #lifecoach #meditiereninberlin #meditierenlernen #meditationfüralle #meditationfüranfänger #onlinemeditation #meditationpersonaltrainer #personalmeditationtrainer #audiomeditation #geführtemeditation #guidedmeditation #pranayama #meditationskurs #meditationtrainer","meditierenlernen, lifecoach, gef, onlinemeditation, meditiereninberlin, meditationpersonaltrainer, selbstliebe, meditationcoach, pausemachen, guidedmeditation, consciousliving, pranayama, personalmeditationtrainer, slowdown, achtsamkeitimalltag, meditationskurs, selbstf, gelassenheit, meditationtrainer, meditation, balance, audiomeditation, worklifebalance, meditationf, healthyroutine, nervensystemregulieren, stressmanagement, achtsamkeit, mindfulness",
35.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/420376546_772105541439489_8665137717567535349_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=u6uSp9NFSPcQ7kNvgHPQfYm&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYA7LUK5n3M3U4iYKyCUiQiEWFcOOC50UmvHn7RerF2M3g&oe=666355B6&_nc_sid=49ed71,"💫 Shifting your energy is the secret that removes the invisible barrier standing between us and our biggest dreams…\n\nAnd removing this barrier is like flipping a switch to experiencing a profound change that releases miracles in our lives.\nWe want to share with you a free Miracles Activation that contains the vibrational key to flipping that switch\nCreated by #1 Best-Selling Authors and Transformational Leaders, Marci Shimoff and Dr. Sue Morter, the Money Miracles audio meditation is specifically designed to...\n🎆 Align you with the energetic flow of miracles, inviting unconditional love, extraordinary events, and experiences into your life.\n🎆 Raise your vibration, tuning you into what we call the ‘Miracle Zone.’ It’s a frequency that dissolves obstacles while igniting the dormant power within you.\n🎆 Remove blocks getting in the way of the life you desire, ushering in a more confident, self-loving you.\n\nClick the LINK in our profile to download our FREE Miracles Activation Meditation today!⬆️\n\n#YourYearOfMiracles #LivingInTheMiracleZone #Meditation #AudioMeditation #MarciShimoff #DrSueMorter #YourYearOfMiracles #LivingInTheMiracleZone #meditatewithme #meditate","meditate, AudioMeditation, DrSueMorter, 1, Meditation, meditatewithme, LivingInTheMiracleZone, MarciShimoff, YourYearOfMiracles",
36.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/417935603_357667970353043_4465016957595501365_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=BmZu9nFqx4wQ7kNvgEGeGNq&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAeqQrmHRx_hBCGgroJnL6TvmbbH8fAkq-4agqqcab_Sw&oe=66638608&_nc_sid=49ed71,"Transform Your Life with the Power of Hypnosis: Unlock the Secrets of Personality Development from A to Z!\n\n🌟 Dive into the depths of your mind with our revolutionary Hypnosis Meditation Audios. Each track is expertly crafted to guide you through a journey of self-discovery and growth, covering every aspect of personality development.\n\n🔑 Key Features:\n- Comprehensive A-Z Coverage: From Assertiveness to Zen-like peace, our collection covers the full spectrum of personality traits and skills.\n- Expertly Designed Hypnosis Techniques: Developed by leading psychologists and hypnotherapy experts, each audio is tailored to unlock your potential.\n- Easy and Accessible: Suitable for beginners and seasoned practitioners alike, with clear, guided instructions.\n\n🌱 Benefits:\n- Boost Confidence and Self-Esteem: Discover inner strengths you never knew you had.\n- Enhance Communication Skills: Break down barriers and connect with others more deeply.\n- Develop Emotional Intelligence: Learn to navigate your emotions and understand others' feelings.\n- Increase Productivity: Unlock the motivation and focus to achieve your dreams body, abundance of health, happiness and prosperity.\n- Achieve Inner Peace: Find balance and tranquility in your everyday life.\n\n🎧 Experience:\n- High-Quality Audio: Crisp, clear, and calming audio quality for a truly immersive experience.\n- Flexible Listening: Perfect for morning routines, bedtime, or any time you need a mental boost.\n- Progressive Learning: Gradually build your skills with a structured, step-by-step approach.\n\n💫 Special Offer: Try our amazing pack today and witness the magic yourself! \n\nEmbrace the new you with Hypnosis Meditation Audios! Link in bio\n\n#nlp #hypnoticmeditation #financialfreedom #personalitydevelopment #selfhypnosis #selfcare #audiomeditation #selfesteem #abundancemindset #subconsciousprogramming #reprogramurmind","personalitydevelopment, audiomeditation, selfesteem, reprogramurmind, selfcare, abundancemindset, nlp, financialfreedom, selfhypnosis, subconsciousprogramming, hypnoticmeditation",
37.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/414889673_18407550637058725_7011989784974367997_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=K0yrepMFwKsQ7kNvgFznVYJ&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYAqGe3cjD5-Wx76NZ2tjACXGJqrpJncovOeve4ir4AH-Q&oe=66637C2F&_nc_sid=49ed71,"📣 Did you know I write a regular newsletter on @substackinc, where you can access teachings, meditations, and other free resources? Read it at the link in my profile 👆🏽 or below 👇🏾. \n\n📣 If you’d like to upgrade to support my work and access guided audio meditations, use the Holiday Membership Special which includes an annual membership + a personal 30-minute meditation session with me🎁. Only available through 1/1 ✅!\n\n📣 Copy and paste the link into your browser or click on my profile 👆🏽: kimberlybrown.substack.com\n\n#substack \n#substacknewsletter \n#freenewsletter\n#guidedmeditations\n#audiomeditation \n#navigatinggrief\n#metta\n#mindfulness\n#sharonsalzberg\n#buddhism\n#meditationteacher \n#meditation\n#steadycalmandbrave\n#kindness \n#gratitude\n#peace","substacknewsletter, audiomeditation, kindness, metta, guidedmeditations, substack, sharonsalzberg, peace, meditationteacher, navigatinggrief, gratitude, steadycalmandbrave, buddhism, freenewsletter, mindfulness, meditation",substackinc
38.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/412135350_866944932102692_999396920622141194_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Zbz3XPpKhBAQ7kNvgHUlrPP&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYAv98T2oB6RLj0dgFOV1ZpcMuX8v6DkoGqalkMoXY14rA&oe=66636BAD&_nc_sid=49ed71,"""I wish I could carry you in my pocket so you could help me calm down whenever I want."" \n\nI'm SO excited to share that this student's sweet words are now reality! My original meditation, Ocean of Light, is available on demand on the Insight Timer app! It's even available for offline listening so you can enjoy this gentle guided visualization before a stressful meeting, before a flight, before bed, or whenever the need arises! #linkinbio\n\nPlease consider rating and reviewing after listening, or sharing with a friend who could use some extra peace today. 🌊\n\nA huge thank you to @oolu_watu for mixing and mastering this track!\n.\n.\n#audiomeditation #insighttimer #insighttimerteacher #guidedmeditation #meditationteacher #slowandsteadyyoga #restisbest #visualization #relaxation","audiomeditation, linkinbio, insighttimerteacher, meditationteacher, slowandsteadyyoga, restisbest, relaxation, insighttimer, visualization, guidedmeditation",oolu_watu
39.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/411804542_400155952448537_711627634357446223_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=3cNY10ASqE4Q7kNvgFeUjL4&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYD5JdRSjTmf4-3jtDhszmxLZTp7R3aACS1eDU1rtv1YCg&oe=666381B1&_nc_sid=49ed71,"🌞🎧 𝗻𝗲𝘂𝗲 𝗽𝗼𝗱𝗰𝗮𝘀𝘁 𝗲𝗽𝗶𝘀𝗼𝗱𝗲: #𝟭𝟭 - 𝗱𝗶𝗲 𝘄𝗶𝗻𝘁𝗲𝗿𝘀𝗼𝗻𝗻𝗲𝗻𝘄𝗲𝗻𝗱𝗲.\n\n…vielleicht kennst du das auch: Ich hab lange sehr mit allen kirchlichen Bräuchen gehadert und mir echt schwer getan damit. Doch als ich begann mehr über alte Jahreskreisfeste zu lernen und zu begreifen, dass all diese Feste ein Äquivalent zu den ursprünglichen Bräuchen und Festen der Menschen sind, die im Einklang mit der Natur lebten - da hat sich für mich ein großer Frieden und ein tiefes Verständnis geöffnet.\n\nSo kann ich heute, wenn ich zB. ein Weihnachtslied höre, wo gesungen wird „all the angels sing, glory to the new born king“ - dann kann ich in meinem Herzen fühlen, was in der Essenz gemeint ist. Weil ich all die Menschen fühlen kann, die damals (ohne Strom & künstliches Licht) die Rückkehr des Sonnen-Kindes feierten 🌞💛. Und auch wenn wir heute all diese Annehmlichkeiten der Zivilisation genießen, so spüren wir trotzdem noch, wie kurz und dunkel die Tage sind....\n\n🎧✨ die Podcast-Folge zur Wintersonnenwende startet mit ein paar einführenden Worten zu den alten Jahreskreisfesten & den Parallelen zwischen dem christlichen Weihnachtsfest und der Wintersonnenwende.\n\n🧘 Danach wartet eine geführte Meditation (ca. 30 Minuten) auf dich. Mach es dir bequem und lass dich von meinen Worten begleiten: in ein Landen im Moment, in eine Atem-Beobachtung & schließlich in ein Hineinsinken in die Stille nach dem Aus-Atem. die Atemleere. in den Moment der Dunkelheit und Stille. und in eine Atem-Beobachtung, die dich mit dem Kreislauf des Lebens verbindet - der durch deinen Atem, in jedem Moment auch in dir spürbar wird.\n\nEine erdende und nährende Meditation, die du nicht nur zur Wintersonnenwende üben kannst - sondern zu jedem Zeitpunkt, in dem du dich hineinsinken lassen magst, in deinen Körper & deinen Atem. 💫\n\nHappy listening & eine sanft-kraftvolle solstice-season!\n\nLOVE,\nHelene\n\n#jahreskreis #wintersonnenwende #jahreskreisfeste #audiomeditation","audiomeditation, wintersonnenwende, jahreskreis, jahreskreisfeste",
40.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/411568393_850019950233728_4842442047311947473_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=7jTagwgOE1wQ7kNvgFzB9-2&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYBhrka62pn4ksBuijhgN2X4NYeV_3r1svbBCcUNWGlgNA&oe=666384F7&_nc_sid=49ed71,"Hello! Just sent out my latest newsletter email. Offerings for those near and far 🌲🪺📖❄️🤍\n\nGive it a read, link in bio 🫶\n\n#winterwellness #ayurveda #ayurvedalifestyle #ayurvedichealthcounselor #thenest #theearthbirdcollective #bookclub #podcast #audiomeditation #feminineconsciousness #feminineayurveda #earthbird #earth #mamaearth #forestbathing #forestbathingguide #circle #community #womengathering #journey #healing #ecotherapy #trees #newyearseve #earthbirdwholebeing #circadianrhythm #earthmedicine #aromatherapy #herbalism #ayurvediclifestyle","community, womengathering, podcast, healing, ayurvediclifestyle, ayurvedalifestyle, herbalism, ecotherapy, earth, ayurvedichealthcounselor, thenest, feminineayurveda, earthmedicine, feminineconsciousness, circadianrhythm, mamaearth, forestbathingguide, earthbirdwholebeing, theearthbirdcollective, bookclub, forestbathing, winterwellness, audiomeditation, earthbird, ayurveda, circle, trees, journey, aromatherapy, newyearseve",
41.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t39.30808-6/407648487_10107171830291904_293463011263072461_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=VSnYFanMnd0Q7kNvgGUe-1O&edm=AA0rjkIAAAAA&ccb=7-5&oh=00_AYAi_4P05VSQgyiqy62HQYtRMLFIiqkJZ2toD7OyBYotFg&oe=666356BE&_nc_sid=49ed71,“Your journey to self-discovery is just a click away. 2 days until the Audio Healing Mission begins! 🌱 Pre-order now to start transforming your life. #PersonalGrowth #AudioMeditation ➡️ \n\nhttps://my.eudaimoniatv.com/courses/kimberly-bryant-audio-healing-mission?ref=acd8d6&fbclid=IwAR3ScBChtf5mUpR1x43BRUFYLwAkLhgaDDR45rkFlfPEjMARzosMJz04o8o_aem_AV2quo2PEeVxiscMdAXldKZDCvKurvcA7LqdMP0xtv4aPLWyMUS3KepYuWtHYleaixE,"PersonalGrowth, AudioMeditation",
42.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.2885-15/403990702_306388112231223_4412275183126868785_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=B1WyaKSkYUMQ7kNvgHRr0J_&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYDk232S4f3w3j-69viTAacDrFHaLHFOxJFjz_Bu8GUISw&oe=666386F8&_nc_sid=49ed71,Quoi de plus magique que de démarrer cette nouvelle année ; 2024 en gagnant un Forfait Namaste de 10 cours de Yoga d'une valeur de 110€.\n\nVous pourrez dès le 1er DECEMBRE déposer votre ticket  potentiellement gagnant dans l'urne(*) à votre disposition au StudioNamasteYoga.\n\nLes participants(es) sont conviés(es) au Tirage au sort qui aura lieu au StudioNamasteYoga de Soissons le Mardi 9 janvier à 19h30.\n\nNous vous attendons nombreux et nombreuses.\nNamaste ! Laetitia\n(*) limité à 1 ticket par personne\n\n#yogasoissons #hathayogasoissons #formationyoga #retraiteyoga #retraiteyogacroatie #stageyogapicardie #atelieryogasoissons #textesdemeditation #livremeditation #audiomeditation,"hathayogasoissons, audiomeditation, atelieryogasoissons, textesdemeditation, yogasoissons, retraiteyogacroatie, formationyoga, retraiteyoga, livremeditation, stageyogapicardie",
43.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/401876091_879667373310148_6656360037242392954_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=eafh3cXvy8AQ7kNvgEzgQFX&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYD47lWSO_bhAyEFE3Ie8PK4ZEPt6-6cQZLzBTUzNUapew&oe=66635ABE&_nc_sid=49ed71,"⚡ Audio Meditation: Guided Heart Meditation ⚡\nAnam Thubten leads the guided heart meditation, to remind the memories of the heart, compassion, and loving-kindness, and awaken the heart.\nListen here: https://mindfulnessexercises.com/downloads/guided-heart-meditation/ \n\n#mindfulnessexercises #audiomeditation #guidedmeditation #meditate #heartmeditation #meditationdaily #meditateeveryday","audiomeditation, meditateeveryday, meditate, heartmeditation, meditationdaily, guidedmeditation, mindfulnessexercises",
44.jpg,https://scontent-zrh1-1.cdninstagram.com/v/t51.29350-15/401381386_702272048505440_3962408496394007138_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-zrh1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gVC1LI8LgfAQ7kNvgEgcMw_&edm=AA0rjkIBAAAA&ccb=7-5&oh=00_AYCt_DnIqJ3ykFC3WO_dR14wjVdfENLUz4sEEfi6EN7kfw&oe=6663898A&_nc_sid=49ed71,"Eine Freundin, die noch noch nicht so häufig meditiert hat, hat mich letzte Woche gefragt ob sie ihre Hände beim Meditieren  unbedingt zu einer bestimmten Stellung (einem Mudra) formen muss? 🤔\n\n👌 Nein! Natürlich nicht ;). Du kannst deine Hände beim Meditieren auch in deinen Schoß oder auf deine Beine legen. Einfach so wie es für dich am bequemsten ist. \n\n🧘‍♂️ Außerdem musst du auch nicht im Schneidersitz meditieren. Es geht auch wunderbar im Sitzen, Liegen, Gehen oder Stehen:) \n\n😌 Und was auch kein Muss ist: Geschlossene Augen beim Meditieren. Wenn es sich für dich besser anfühlt, kannst du sie auch geöffnet lassen und dir wenn du magst einen Punkt suchen, den du während deiner Meditation fokussierst.\n\nDu siehst Meditieren ist ganz individuell. Wichtig dabei ist nur, dass du dich wohl fühlst und dadurch dranbleibst 🧘🏻‍♀️❤️🧘‍♂️.\n\nWelche Fragen zum Meditieren hast du?\n\nIch wünsche dir erholsame Meditationsauszeiten. \n\nAlles Liebe für dich \nIsabel 🧘🏻‍♀️❤️\n.\n.\n.\n\n➡️ Hier kannst du jetzt anfangen mit mir zu meditieren (mit Einzelmeditationen oder mit meinem siebenteiligen Audiomeditationskurs mit kurzen, knackigen 10-15 Minuten Einheiten):\n\n🧘🏻‍♀️ Insighttimer: \nhttps://insig.ht/nk6i1rs9rzb?utm_source=copy_link&utm_medium=live_stream_share\n\n🧘🏻‍♀️ Spotify: https://spotify.link/Ek9urotF0Bb\n\n🧘🏻‍♀️ Kikudoo: https://kikudoo.com/meditationsgluck/courses/ERvv7E\n\n🧘🏻‍♀️ auf Anfrage via Mail. Schreib mich dazu gern an. \n\n♡♡♡\n\n#Meditieren \n#meditierenlernen\n#audiomeditation\n#metime\n#mamaauszeit\n#elternsein\n#mamaseinichbleiben\n#Achtsamkeitsübung \n#wohlfühlen\n#selfcare\n#selbstliebe\n#meditationsglueck\n#meditationsliebe\n#alltagspause\n#mudra\n#schneidersitz\n#Resilienz \n#Ressourcen \n#Herausforderungenmeistern\n#Zufriedenheit\n#veränderungbeginntimkopf\n#erfülltleben\n#mindful\n#inderruheliegtdiekraft\n#innerekraft\n#Innehalten\n#Gedankenbeobachten\n#gefühlebeobachten\n#gefühlefühlen\n#innenschau","meditierenlernen, gef, mamaseinichbleiben, metime, mindful, Meditieren, ver, selbstliebe, mudra, alltagspause, Ressourcen, erf, elternsein, meditationsliebe, Gedankenbeobachten, wohlf, Resilienz, inderruheliegtdiekraft, mamaauszeit, selfcare, Achtsamkeits, schneidersitz, Herausforderungenmeistern, innerekraft, innenschau, audiomeditation, Innehalten, Zufriedenheit, meditationsglueck",
